year,fips,estabs,emp,tot_wages,avg_annual_pay
1983,19019,484,2868,33731527,11761
1983,19021,705,5640,68625107,12168
1983,19023,404,2147,22216126,10348
1983,19025,340,2100,23973886,11416
1983,19027,760,6679,86765018,12991
1983,19029,588,4452,52069908,11696
1983,19031,475,3021,34688195,11482
1983,19033,1541,16851,236195817,14017
1983,19035,416,3875,52178063,13465
1983,19037,423,3179,42744802,13446
1983,19039,230,1831,23300080,12725
1983,19041,706,5906,76846005,13012
1983,19043,518,3614,39729893,10993
1983,19045,1254,15906,246615113,15505
1983,19047,526,4916,70238797,14288
1983,19049,681,5489,81934397,14927
1983,19051,196,1033,11946195,11565
1983,19053,196,1513,15853499,10478
1983,19055,414,2946,39280561,13334
1983,19057,1266,15914,261677292,16443
1983,19059,502,3767,43594359,11573
1983,19061,2148,33327,551998892,16563
1983,19063,334,2995,37936558,12667
1983,19065,662,4719,54743657,11601
1983,19067,463,3957,51979464,13136
1983,19069,360,2555,34106275,13349
1983,19071,234,2018,27010914,13385
1983,19073,320,2097,26001556,12399
1983,19075,356,2239,27707472,12375
1983,19077,288,1539,14973613,9729
1983,19079,522,4802,58739389,12232
1983,19081,347,2315,29652995,12809
1983,19083,661,5391,67714791,12561
1983,19085,337,2195,22352748,10183
1983,19087,493,4459,57534965,12903
1983,19089,298,1911,20525589,10741
1983,19091,334,2332,29392920,12604
1983,19093,240,1917,24900280,12989
1983,19095,411,5988,79538876,13283
1983,19097,523,3370,34590239,10264
1983,19099,828,8805,145552870,16531
1983,19101,444,4244,53343636,12569
1983,19103,1888,21935,295872727,13489
1983,19105,499,3217,37450356,11641
1983,19107,270,1703,18894651,11095
1983,19109,592,4457,54594510,12249
1983,19111,1089,13474,221189770,16416
1983,19113,4117,65214,1149078992,17620
1983,19115,230,1441,18517860,12851
1983,19117,222,2205,34283972,15548
1983,19119,303,1723,20218033,11734
1983,19121,277,1561,16083009,10303
1983,19123,568,4749,57724726,12155
1983,19125,708,8574,131085765,15289
1983,19127,996,13046,224691377,17223
1983,19129,261,1956,23757943,12146
1983,19131,328,1990,21930374,11020
1983,19133,313,1993,20110372,10091
1983,19135,210,1364,16010539,11738
1983,19137,412,3576,46356310,12963
1983,19139,1001,15007,269941273,17988
1983,19141,541,3741,41266135,11031
1983,19143,230,1496,16201458,10830
1983,19145,570,4460,52815490,11842
1983,19147,317,1932,20366250,10542
1983,19149,601,4698,59306066,12624
1983,19151,319,1946,23126027,11884
1983,19153,8713,141144,2383199550,16885
1983,19155,1753,19854,269372111,13568
1983,19157,517,5788,83001294,14340
1983,19159,143,847,8089637,9551
1983,19161,425,2375,26372354,11104
1983,19163,3865,53364,937571095,17569
1983,19165,378,3058,34601440,11315
1983,19167,855,7640,89415789,11704
1983,19169,1597,16231,198156455,12209
1983,19171,430,3141,38816081,12358
1983,19173,184,999,8577719,8586
1983,19175,376,3280,41436824,12633
1983,19177,175,1040,10937918,10517
1983,19179,870,10664,173172138,16239
1983,19181,606,3881,45089546,11618
1983,19183,572,4286,50906919,11877
1983,19185,195,1316,14377301,10925
1983,19187,1289,14071,190381033,13530
1983,19189,379,4763,66053451,13868
1983,19191,505,4484,55618811,12404
1983,19193,2702,33243,504705447,15182
1983,19195,186,1130,12152539,10754
1983,19197,482,4424,58132884,13140
1983,20001,449,4048,52973186,13086
1983,20003,193,1220,12497704,10244
1983,20005,368,4180,57343120,13718
1983,20007,279,1865,27612207,14805
1983,20009,1314,12786,206552981,16155
1983,20011,1217,8191,84094575,10267
1983,20013,298,2461,28237691,11474
1983,20015,981,8904,140144128,15739
1983,20017,90,430,3964104,9219
1983,20019,148,796,9361410,11761
1983,20021,363,3801,53457405,14064
1983,20023,126,631,6740208,10682
1983,20025,92,360,4756440,13212
1983,20027,266,1917,21361884,11143
1983,20029,361,2812,33520331,11920
1983,20031,243,4910,144599617,29450
1983,20033,101,440,4705757,10695
1983,20035,856,9207,135246317,14690
1983,20037,866,9197,114973994,12501
1983,20039,194,1132,13301679,11751
1983,20041,559,4283,48438718,11310
1983,20043,165,1452,21994733,15148
1983,20045,1521,17087,224670475,13149
1983,20047,130,850,10737280,12632
1983,20049,99,325,3066124,9434
1983,20051,1002,9365,125781115,13431
1983,20053,195,1476,17481205,11844
1983,20055,957,11334,179541033,15841
1983,20057,852,9004,127405952,14150
1983,20059,488,4923,61477775,12488
1983,20061,620,5666,62165506,10972
1983,20063,111,646,8120861,12571
1983,20065,165,884,11886085,13446
1983,20067,253,2101,36587423,17414
1983,20069,145,1159,16883772,14568
1983,20071,68,381,4824855,12664
1983,20073,287,1553,19313821,12436
1983,20075,89,399,4532921,11361
1983,20077,269,1557,18556579,11918
1983,20079,730,9225,126489569,13712
1983,20081,112,708,12001959,16952
1983,20083,0,0,0,
1983,20085,255,1468,17113992,11658
1983,20087,251,1384,15909190,11495
1983,20089,113,652,7635573,11711
1983,20091,8401,107107,1830179459,17087
1983,20093,93,598,9500863,15888
1983,20095,228,1494,19561093,13093
1983,20097,144,966,12707003,13154
1983,20099,625,6473,86543622,13370
1983,20101,88,454,6330365,13944
1983,20103,810,8087,119279685,14750
1983,20105,104,528,5216063,9879
1983,20107,187,1772,31588356,17826
1983,20109,158,756,8285023,10959
1983,20111,813,10522,155049231,14736
1983,20113,805,9720,143464981,14760
1983,20115,364,2694,27389058,10167
1983,20117,335,2393,27938777,11675
1983,20119,133,942,12783545,13571
1983,20121,441,3404,42295253,12425
1983,20123,243,1999,23934511,11973
1983,20125,1069,11876,173026557,14569
1983,20127,178,1008,11309280,11220
1983,20129,107,807,14601834,18094
1983,20131,327,2417,26555615,10987
1983,20133,628,5766,80377331,13940
1983,20135,185,1039,15317845,14743
1983,20137,208,1191,15162131,12731
1983,20139,273,1977,22679042,11471
1983,20141,180,1122,11863751,10574
1983,20143,144,1112,12647244,11373
1983,20145,253,1485,18057302,12160
1983,20147,225,1836,28199563,15359
1983,20149,329,3456,49101241,14208
1983,20151,447,3343,47432539,14189
1983,20153,122,601,6253876,10406
1983,20155,1615,21014,327837496,15601
1983,20157,228,1488,16394868,11018
1983,20159,360,2689,40637679,15113
1983,20161,1144,11144,118661373,10648
1983,20163,282,1540,23062561,14976
1983,20165,161,781,9238674,11829
1983,20167,385,2779,43459360,15638
1983,20169,1594,19122,282112325,14753
1983,20171,230,1523,21448945,14083
1983,20173,9385,156682,2880438402,18384
1983,20175,705,7499,130718432,17431
1983,20177,3906,55976,897720557,16038
1983,20179,113,500,6491576,12983
1983,20181,291,1853,22126987,11941
1983,20183,163,989,10113520,10226
1983,20185,185,908,11261013,12402
1983,20187,52,353,5943571,16837
1983,20189,153,1061,16522710,15573
1983,20191,551,3874,46989819,12130
1983,20193,355,2283,27753834,12157
1983,20195,148,870,9047173,10399
1983,20197,126,605,5654047,9346
1983,20199,62,285,3105892,10898
1983,20201,209,1217,11443985,9403
1983,20203,119,712,9285304,13041
1983,20205,284,2457,33247229,13532
1983,20207,135,679,7243919,10669
1983,20209,3356,56506,1098490962,19440
1983,21001,239,2009,20580744,10244
1983,21003,187,2672,34860093,13046
1983,21005,171,1946,28418104,14603
1983,21007,136,1662,33087014,19908
1983,21009,673,9865,141202588,14313
1983,21011,107,523,5247946,10034
1983,21013,595,7268,119157748,16395
1983,21015,961,17817,261833234,14696
1983,21017,342,4002,52593661,13142
1983,21019,1153,17918,330937333,18470
1983,21021,559,8768,123029713,14032
1983,21023,85,594,7809030,13147
1983,21025,277,2262,51456781,22748
1983,21027,244,1461,16895829,11565
1983,21029,303,3390,45594247,13450
1983,21031,160,1525,15202425,9969
1983,21033,246,2762,34385824,12450
1983,21035,570,5067,59350969,11713
1983,21037,1078,12236,169062163,13817
1983,21039,76,446,3988851,8944
1983,21041,182,2762,46080926,16684
1983,21043,298,2803,33442776,11931
1983,21045,172,1996,18191505,9114
1983,21047,1077,12357,155198978,12560
1983,21049,557,8316,131530921,15817
1983,21051,310,3851,66983090,17394
1983,21053,149,1586,15551348,9805
1983,21055,153,1472,18735333,12728
1983,21057,130,1281,11357200,8866
1983,21059,1885,24735,395566027,15992
1983,21061,88,658,6351838,9653
1983,21063,64,239,2572235,10762
1983,21065,181,1402,17259761,12311
1983,21067,5179,86007,1371819668,15950
1983,21069,180,1700,17408035,10240
1983,21071,756,7675,134795877,17563
1983,21073,812,10607,148225284,13974
1983,21075,192,1967,23327052,11859
1983,21077,70,424,6145978,14495
1983,21079,149,1302,13714319,10533
1983,21081,193,1570,17210008,10962
1983,21083,496,6732,105367412,15652
1983,21085,322,3649,44534399,12205
1983,21087,151,1306,14592353,11173
1983,21089,353,7174,162244785,22616
1983,21091,106,3531,100225669,28384
1983,21093,1121,13724,180508538,13153
1983,21095,573,7312,134397207,18380
1983,21097,278,3467,51398978,14825
1983,21099,218,1632,18832270,11539
1983,21101,856,12488,205867315,16485
1983,21103,171,1180,14071035,11925
1983,21105,84,890,9887105,11109
1983,21107,870,12371,215004914,17380
1983,21109,98,755,9256442,12260
1983,21111,13592,260826,4610459996,17676
1983,21113,373,4392,57006596,12980
1983,21115,432,4038,60478044,14977
1983,21117,1946,25435,345114476,13568
1983,21119,199,1834,33323479,18170
1983,21121,339,3645,47330778,12985
1983,21123,180,1352,13533863,10010
1983,21125,626,10329,143656977,13908
1983,21127,159,1464,19882726,13581
1983,21129,106,785,10338853,13171
1983,21131,149,960,12811871,13346
1983,21133,367,3361,53001926,15770
1983,21135,109,1337,11799450,8825
1983,21137,189,1270,12608682,9928
1983,21139,134,1065,15538467,14590
1983,21141,389,5931,83721262,14116
1983,21143,91,517,5637786,10905
1983,21145,1439,20923,308506799,14745
1983,21147,150,1231,12861556,10448
1983,21149,137,1009,13506623,13386
1983,21151,849,11092,138758111,12510
1983,21153,156,1336,23368149,17491
1983,21155,269,2438,25375552,10408
1983,21157,440,5726,121533853,21225
1983,21159,150,3135,103310982,32954
1983,21161,380,5737,87310888,15219
1983,21163,190,1645,28198943,17142
1983,21165,34,155,1455334,9389
1983,21167,301,3598,47107011,13093
1983,21169,111,795,6650798,8366
1983,21171,185,2215,21431682,9676
1983,21173,404,5773,67074829,11619
1983,21175,167,1744,20495801,11752
1983,21177,491,5993,120065539,20034
1983,21179,483,4925,68952397,14000
1983,21181,70,1067,12029498,11274
1983,21183,304,3959,73223857,18496
1983,21185,364,3554,43866400,12343
1983,21187,91,730,9202984,12607
1983,21189,42,206,2138775,10382
1983,21191,140,1179,15984511,13558
1983,21193,580,6870,135777778,19764
1983,21195,1369,16238,311429761,19179
1983,21197,120,1213,14266027,11761
1983,21199,910,11347,147226121,12975
1983,21201,19,50,590148,11803
1983,21203,155,1121,10556681,9417
1983,21205,306,3160,38461724,12171
1983,21207,216,2463,22792075,9254
1983,21209,340,4626,62430340,13496
1983,21211,388,4737,58199345,12286
1983,21213,288,4680,72071251,15400
1983,21215,69,285,2808168,9853
1983,21217,441,7444,92828267,12470
1983,21219,151,1271,14467986,11383
1983,21221,173,1672,20920461,12512
1983,21223,43,476,9850986,20695
1983,21225,327,6035,129770193,21503
1983,21227,1572,23655,338648197,14316
1983,21229,162,1244,14179208,11398
1983,21231,224,2640,26048409,9867
1983,21233,236,2421,45676272,18867
1983,21235,600,6814,90143409,13229
1983,21237,75,677,7697602,11370
1983,21239,350,5425,84954563,15660
1983,22001,970,9038,119110176,13179
1983,22003,314,2348,29208079,12440
1983,22005,891,13746,290522601,21135
1983,22007,253,3859,71658476,18569
1983,22009,601,5386,57784254,10729
1983,22011,424,4646,80860988,17404
1983,22013,214,2420,34065660,14077
1983,22015,1291,15209,209420179,13769
1983,22017,6355,92630,1575209939,17005
1983,22019,3362,49951,971524369,19450
1983,22021,154,1134,14974726,13205
1983,22023,231,3177,72278045,22750
1983,22025,187,1943,27276067,14038
1983,22027,326,2950,43288766,14674
1983,22029,412,3176,40944122,12892
1983,22031,382,4338,70745779,16308
1983,22033,8229,127007,2249152478,17709
1983,22035,273,1955,23457102,11999
1983,22037,197,1629,21797574,13381
1983,22039,491,4596,57190708,12444
1983,22041,313,2582,29506873,11428
1983,22043,165,1754,21718663,12382
1983,22045,1620,21876,369536868,16892
1983,22047,497,10194,250598959,24583
1983,22049,259,2852,51176303,17944
1983,22051,9306,141118,2402453182,17024
1983,22053,604,5539,72717182,13128
1983,22055,5385,77175,1496560821,19392
1983,22057,1844,16972,274891133,16197
1983,22059,307,3225,50058425,15522
1983,22061,776,10000,132498602,13250
1983,22063,649,4398,54086037,12298
1983,22065,255,1939,19676337,10148
1983,22067,496,6133,108145430,17633
1983,22069,682,6968,85781656,12311
1983,22071,12390,238407,4534539308,19020
1983,22073,3239,40548,642887072,15855
1983,22075,810,15380,373529732,24287
1983,22077,356,3791,67970535,17929
1983,22079,2396,28841,401786392,13931
1983,22081,166,1760,20652979,11735
1983,22083,426,3496,39957282,11429
1983,22085,317,3552,46481473,13086
1983,22087,805,10767,195500835,18157
1983,22089,549,16528,425156063,25723
1983,22091,80,795,14036069,17655
1983,22093,269,7096,174422672,24580
1983,22095,427,7168,156068526,21773
1983,22097,1519,14201,198859693,14003
1983,22099,546,4557,59404155,13036
1983,22101,1637,26508,534973632,20182
1983,22103,2062,18876,252066023,13354
1983,22105,1400,13312,144413727,10848
1983,22107,144,1068,13011067,12183
1983,22109,2362,33793,657500525,19457
1983,22111,299,2315,28820122,12449
1983,22113,1034,9779,172997939,17691
1983,22115,452,4286,46609013,10875
1983,22117,722,6918,108259586,15649
1983,22119,813,9545,139167455,14580
1983,22121,318,4867,91212975,18741
1983,22123,198,1375,16183317,11770
1983,22125,123,7141,208826210,29243
1983,22127,299,3001,43549601,14512
1983,23001,2203,33198,418479749,12606
1983,23003,1987,19415,247938402,12770
1983,23005,6488,87703,1313651814,14978
1983,23007,620,9219,144576464,15682
1983,23009,1542,10945,140690062,12854
1983,23011,2425,31973,446145701,13954
1983,23013,1048,8974,103251250,11506
1983,23015,813,5192,61767366,11897
1983,23017,1056,12577,175313834,13939
1983,23019,2937,41657,610483710,14655
1983,23021,399,4622,55352808,11976
1983,23023,510,12304,232952556,18933
1983,23025,953,11580,161274049,13927
1983,23027,542,4722,50600323,10716
1983,23029,724,6592,84512587,12820
1983,23031,3393,34699,429910460,12390
1983,24001,1581,21106,330130035,15642
1983,24003,5901,88997,1480749019,16638
1983,24005,27814,555901,9446576163,16993
1983,24009,489,3729,45220598,12127
1983,24011,413,4660,63834831,13698
1983,24013,1791,20396,289685179,14203
1983,24015,956,10720,155421930,14498
1983,24017,1050,12297,154599197,12572
1983,24019,544,8434,104655640,12409
1983,24021,2016,25494,348580156,13673
1983,24023,503,6007,75893277,12634
1983,24025,2148,22687,291585677,12853
1983,24027,2423,45450,823771787,18125
1983,24029,487,4702,51125135,10873
1983,24031,15094,234393,4270455044,18219
1983,24033,8971,151351,2362382893,15609
1983,24035,458,3703,39762668,10738
1983,24037,857,8215,105827526,12882
1983,24039,281,3059,33965251,11103
1983,24041,938,11112,139971790,12596
1983,24043,1941,33459,526384107,15732
1983,24045,1554,24330,320983935,13193
1983,24047,1405,13511,139360687,10315
1983,25001,4408,49020,572365396,11676
1983,25003,2842,49971,787783230,15765
1983,25005,7938,158320,2150327861,13582
1983,25007,440,3270,38035337,11632
1983,25009,11657,214736,3474567790,16181
1983,25011,1098,16673,235018466,14096
1983,25013,7616,152013,2340700021,15398
1983,25015,2100,31605,431889588,13665
1983,25017,26596,608514,11511899715,18918
1983,25019,342,2550,32578744,12776
1983,25021,11879,219756,3800089279,17292
1983,25023,6321,92924,1246049760,13409
1983,25025,15590,443258,8655349090,19527
1983,25027,11056,215413,3328925639,15454
1983,26001,134,807,7818099,9688
1983,26003,140,1190,18421937,15481
1983,26005,901,14201,216051333,15214
1983,26007,565,6679,111832699,16744
1983,26009,278,2401,27733337,11551
1983,26011,212,2135,22775754,10668
1983,26013,148,1212,14510860,11973
1983,26015,387,5142,82087419,15964
1983,26017,1569,25944,454038480,17501
1983,26019,214,1944,22655545,11654
1983,26021,2583,45171,777067420,17203
1983,26023,526,7561,122798970,16241
1983,26025,1856,36533,704557413,19286
1983,26027,447,6560,104423482,15918
1983,26029,385,4212,59781672,14193
1983,26031,494,3829,51410805,13427
1983,26033,532,4009,46518770,11604
1983,26035,339,3212,38144706,11876
1983,26037,457,5624,88286765,15698
1983,26039,192,1841,19480355,10581
1983,26041,683,8299,136798965,16484
1983,26043,533,7040,105781729,15026
1983,26045,680,9256,133872021,14463
1983,26047,635,6822,99212895,14543
1983,26049,5123,134142,3193618619,23808
1983,26051,232,2049,25721573,12553
1983,26053,382,3318,31002995,9344
1983,26055,1467,20521,292767622,14267
1983,26057,558,9378,136664325,14573
1983,26059,546,7928,119242772,15041
1983,26061,580,6120,75792364,12384
1983,26063,667,6395,93527680,14625
1983,26065,4364,96060,2025490619,21086
1983,26067,566,7147,105458189,14756
1983,26069,428,3649,46014358,12610
1983,26071,268,2490,29928307,12019
1983,26073,710,10212,137331028,13448
1983,26075,1991,37256,683743939,18353
1983,26077,3318,74532,1434721534,19250
1983,26079,161,1982,34029498,17169
1983,26081,7827,184232,3273665845,17769
1983,26083,28,128,1001732,7826
1983,26085,79,518,4632462,8943
1983,26087,714,8194,115639301,14113
1983,26089,231,1581,14604678,9238
1983,26091,1238,18653,318426658,17071
1983,26093,1034,12844,186892466,14551
1983,26095,112,654,6505687,9948
1983,26097,304,2313,24488670,10587
1983,26099,9087,164476,3406215810,20710
1983,26101,378,4330,68488622,15817
1983,26103,1001,13851,208270586,15037
1983,26105,447,5348,72763083,13606
1983,26107,420,4327,51832951,11979
1983,26109,385,5287,72468787,13707
1983,26111,890,24306,591628117,24341
1983,26113,132,784,8541708,10895
1983,26115,1228,20552,466498223,22698
1983,26117,631,11187,187460371,16757
1983,26119,153,929,8160998,8785
1983,26121,2124,41261,745202609,18061
1983,26123,400,5058,71347346,14106
1983,26125,21194,363452,7215542468,19853
1983,26127,309,2397,25669803,10709
1983,26129,279,2695,33186948,12314
1983,26131,153,1488,25689097,17264
1983,26133,231,3380,52822805,15628
1983,26135,109,519,4588541,8841
1983,26137,365,4098,56834083,13869
1983,26139,2591,48213,775144640,16078
